Mod:Item:MetaData, Localized Name
quark:vertical_stained_planks:13, Vertical Green Stained Planks
quark:vertical_stained_planks:14, Vertical Red Stained Planks
quark:vertical_stained_planks:15, Vertical Black Stained Planks
quark:duskbound_block, tile.duskbound_block.name
quark:duskbound_lantern, tile.duskbound_lantern.name
quark:duskbound_block_stairs, tile.duskbound_block_stairs.name
quark:duskbound_block_slab:0, Duskbound Slab
quark:duskbound_block_wall, tile.duskbound_block_wall.name
quark:world_stone_pavement:0, Granite Pavement
quark:world_stone_pavement:1, Diorite Pavement
quark:world_stone_pavement:2, Andesite Pavement
quark:world_stone_pavement:3, Basalt Pavement
quark:world_stone_pavement:4, Marble Pavement
quark:world_stone_pavement:5, Limestone Pavement
quark:world_stone_pavement:6, Jasper Pavement
quark:world_stone_pavement:7, Slate Pavement
quark:reed_block, tile.reed_block.name
quark:reed_block_stairs, tile.reed_block_stairs.name
quark:reed_block_slab:0, Sugar Cane Slab
quark:reed_block_wall, tile.reed_block_wall.name
quark:snow_bricks, tile.snow_bricks.name
quark:snow_bricks_stairs, tile.snow_bricks_stairs.name
quark:snow_bricks_slab:0, Snow Brick Slab
quark:snow_bricks_wall, tile.snow_bricks_wall.name
quark:carved_wood:0, Carved Oak Wood
quark:carved_wood:1, Carved Spruce Wood
quark:carved_wood:2, Carved Birch Wood
quark:carved_wood:3, Carved Jungle Wood
quark:carved_wood:4, Carved Acacia Wood
quark:carved_wood:5, Carved Dark Oak Wood
quark:soul_sandstone:0, Soul Sandstone
quark:soul_sandstone:1, Chiseled Soul Sandstone
quark:soul_sandstone:2, Smooth Soul Sandstone
quark:soul_sandstone_slab:0, Soul Sandstone Slab
quark:soul_sandstone_stairs, tile.soul_sandstone_stairs.name
quark:soul_sandstone_wall, tile.soul_sandstone_wall.name
quark:turf, tile.turf.name
quark:turf_stairs, tile.turf_stairs.name
quark:turf_slab:0, Turf Slab
quark:framed_glass, tile.framed_glass.name
quark:framed_glass_pane, tile.framed_glass_pane.name
quark:polished_netherrack:0, Netherwrought Stone
quark:polished_netherrack:1, Netherwrought Bricks
quark:polished_netherrack_bricks_stairs, tile.polished_netherrack_bricks_stairs.name
quark:polished_netherrack_bricks_slab:0, Netherwrought Brick Slab
quark:polished_netherrack_bricks_wall, tile.polished_netherrack_bricks_wall.name
quark:trowel, item.trowel.name
quark:quilted_wool:0, White Quilted Wool
quark:quilted_wool:1, Orange Quilted Wool
quark:quilted_wool:2, Magenta Quilted Wool
quark:quilted_wool:3, Light Blue Quilted Wool
quark:quilted_wool:4, Yellow Quilted Wool
quark:quilted_wool:5, Lime Quilted Wool
quark:quilted_wool:6, Pink Quilted Wool
quark:quilted_wool:7, Gray Quilted Wool
quark:quilted_wool:8, Light Gray Quilted Wool
quark:quilted_wool:9, Cyan Quilted Wool
quark:quilted_wool:10, Purple Quilted Wool
quark:quilted_wool:11, Blue Quilted Wool
quark:quilted_wool:12, Brown Quilted Wool
quark:quilted_wool:13, Green Quilted Wool
quark:quilted_wool:14, Red Quilted Wool
quark:quilted_wool:15, Black Quilted Wool
quark:glass_shards:0, Glass Shard
quark:glass_shards:1, White Glass Shard
quark:glass_shards:2, Orange Glass Shard
quark:glass_shards:3, Magenta Glass Shard
quark:glass_shards:4, Light Blue Glass Shard
quark:glass_shards:5, Yellow Glass Shard
quark:glass_shards:6, Lime Glass Shard
quark:glass_shards:7, Pink Glass Shard
quark:glass_shards:8, Gray Glass Shard
quark:glass_shards:9, Light Gray Glass Shard
quark:glass_shards:10, Cyan Glass Shard
quark:glass_shards:11, Purple Glass Shard
quark:glass_shards:12, Blue Glass Shard
quark:glass_shards:13, Brown Glass Shard
quark:glass_shards:14, Green Glass Shard
quark:glass_shards:15, Red Glass Shard
quark:glass_shards:16, Black Glass Shard
quark:pickarang, item.pickarang.name
quark:arrow_ender, item.arrow_ender.name
quark:arrow_explosive, item.arrow_explosive.name
quark:arrow_torch, item.arrow_torch.name
quark:slime_bucket:0, Slime in a Bucket
quark:rune:0, White Rune
quark:rune:1, Orange Rune
quark:rune:2, Magenta Rune
quark:rune:3, Light Blue Rune
quark:rune:4, Yellow Rune
quark:rune:5, Lime Rune
quark:rune:6, Pink Rune
quark:rune:7, Gray Rune
quark:rune:8, Light Gray Rune
quark:rune:9, Cyan Rune
quark:rune:10, Purple Rune
quark:rune:11, Blue Rune
quark:rune:12, Brown Rune
quark:rune:13, Green Rune
quark:rune:14, Red Rune
quark:rune:15, Black Rune
quark:rune:16, Rainbow Rune
quark:black_ash, tile.black_ash.name
quark:ancient_tome, item.ancient_tome.name
quark:horse_whistle, item.horse_whistle.name
quark:soul_powder, item.soul_powder.name
quark:parrot_egg:0, Red Parrot Egg
quark:parrot_egg:1, Blue Parrot Egg
quark:parrot_egg:2, Green Parrot Egg
quark:parrot_egg:3, Cyan Parrot Egg
quark:parrot_egg:4, Gray Parrot Egg
quark:enderdragon_scale, item.enderdragon_scale.name
quark:witch_hat, item.witch_hat.name
quark:chute, tile.chute.name
quark:sugar_block, tile.sugar_block.name
quark:redstone_randomizer, tile.redstone_randomizer.name
quark:iron_button, tile.iron_button.name
quark:gold_button, tile.gold_button.name
quark:iron_rod, tile.iron_rod.name
quark:color_slime:0, Red Slime Block
quark:color_slime:1, Blue Slime Block
quark:color_slime:2, Cyan Slime Block
quark:color_slime:3, Magenta Slime Block
quark:color_slime:4, Yellow Slime Block
quark:gravisand, tile.gravisand.name
quark:redstone_inductor, tile.redstone_inductor.name
quark:obsidian_pressure_plate, tile.obsidian_pressure_plate.name
quark:rain_detector, tile.rain_detector.name
quark:chain, item.chain.name
potionfingers:ring:0, Potion Ring
potionfingers:ring:1, Potion Ring of Speed
potionfingers:ring:1, Potion Ring of Haste
potionfingers:ring:1, Potion Ring of Resistance
potionfingers:ring:1, Potion Ring of Jump Boost
potionfingers:ring:1, Potion Ring of Strength
potionfingers:ring:1, Potion Ring of Regeneration
better_diving:limestone_outcrop, Limestone Outcrop
better_diving:sandstone_outcrop, Sandstone Outcrop
better_diving:creepvine, Creepvine Sample
better_diving:creepvine_seed, Creepvine Seed
better_diving:creepvine_top, Creepvine Top
better_diving:seagrass, Seagrass
better_diving:seagrass_tall_bottom, Seagrass Tall
better_diving:seagrass_tall_top, Seagrass Tall Top
better_diving:acid_mushroom, Acid Mushroom
better_diving:structure_block, Structure Block (WIP)
better_diving:solar_panel, Solar Panel (WIP)
better_diving:titanium, Titanium
better_diving:copper_ore, Copper Ore
better_diving:silver_ore, Silver Ore
better_diving:lead, Lead
better_diving:gold, Gold
better_diving:titanium_ingot, Titanium Ingot
better_diving:wiring_kit, Wiring Kit
better_diving:battery, Battery
better_diving:power_cell, Power Cell
better_diving:creepvine_seed_cluster, Creepvine Seed Cluster
better_diving:lubricant, Lubricant
better_diving:silicone_rubber, Silicone Rubber
better_diving:fiber_mesh, Fiber Mesh
better_diving:diving_mask, Diving Mask
better_diving:standard_o2_tank, Standard O₂ Tank
better_diving:wetsuit_leggings, Wetsuit Leggings
better_diving:fins, Fins
better_diving:rebreather, Rebreather
better_diving:high_capacity_o2_tank, High Capacity O₂ Tank
better_diving:improved_wetsuit_leggings, Improved Wetsuit Leggings
better_diving:ultra_glide_fins, Ultra Glide Fins
better_diving:reinforced_diving_mask, Reinforced Diving Mask
better_diving:reinforced_o2_tank, Reinforced O₂ Tank
better_diving:reinforced_wetsuit_leggings, Reinforced Wetsuit Leggings
better_diving:reinforced_fins, Reinforced Fins
better_diving:seamoth, Seamoth
better_diving:peeper, Peeper
better_diving:peeper_cooked, Cooked Peeper
better_diving:peeper_cured, Cured Peeper
better_diving:bladderfish, Bladderfish
better_diving:bladderfish_cooked, Cooked Bladderfish
better_diving:bladderfish_cured, Cured Bladderfish
better_diving:garryfish, Garryfish
better_diving:garryfish_cooked, Cooked Garryfish
better_diving:garryfish_cured, Cured Garryfish
better_diving:holefish, Holefish
better_diving:holefish_cooked, Cooked Holefish
better_diving:holefish_cured, Cured Holefish
better_diving:boomerang, Boomerang
better_diving:boomerang_cooked, Cooked Boomerang
better_diving:boomerang_cured, Cured Boomerang
better_diving:habitat_builder, Habitat Builder (WIP)
bountifulbaubles:reforger, Reforging Station
bountifulbaubles:modifierbook, item.bountifulbaubles.modifierBook.name
bountifulbaubles:ringiron, Iron Ring
bountifulbaubles:trinketballoon, Balloon
bountifulbaubles:shieldcobalt, Cobalt Shield
bountifulbaubles:trinketobsidianskull, Obsidian Skull
bountifulbaubles:shieldobsidian, Obsidian Shield
bountifulbaubles:trinketmagiclenses, Sunglasses
bountifulbaubles:trinketapple, Forbidden Fruit
bountifulbaubles:trinketvitamins, Vitamins
bountifulbaubles:ringoverclocking, Ring of Overclocking
bountifulbaubles:trinketshulkerheart, Shulker Heart
bountifulbaubles:ringfreeaction, Ring of Free Action
bountifulbaubles:trinketbezoar, Bezoar
bountifulbaubles:enderdragonscale, Ender Dragon Scale
bountifulbaubles:brokenblackdragonscale, Cracked Black Dragon Scale
bountifulbaubles:trinketblackdragonscale, Black Dragon Scale
bountifulbaubles:trinketmixeddragonscale, Mixed Color Dragon Scale
bountifulbaubles:trinketankhcharm, Ankh Charm
bountifulbaubles:shieldankh, Ankh Shield
bountifulbaubles:ringflywheel, Flywheel Ring
bountifulbaubles:ringflywheeladvanced, Advanced Flywheel Ring
bountifulbaubles:magicmirror, Magic Mirror
bountifulbaubles:potionrecall, Recall Potion
bountifulbaubles:wormholemirror, Wormhole Mirror
bountifulbaubles:potionwormhole, Wormhole Potion
bountifulbaubles:trinketluckyhorseshoe, Lucky Horseshoe
bountifulbaubles:amuletsinempty, Sin Pendant (Empty)
bountifulbaubles:amuletsingluttony, Gluttony Pendant
bountifulbaubles:crowngold, Golden Crown
bountifulbaubles:amuletsinpride, Pride Pendant
bountifulbaubles:amuletsinwrath, Wrath Pendant
bountifulbaubles:trinketbrokenheart, Broken Heart
bountifulbaubles:amuletcross, Cross Necklace
bountifulbaubles:phantomprism, Phantom Prism
bountifulbaubles:disintegrationtablet, Disintegration Tablet
bountifulbaubles:spectralsilt, Spectral Silt
bountifulbaubles:flaregun, Flare Gun
bountifulbaubles:flare_red, Flare
buildinggadgets:buildingtool, Building Gadget
buildinggadgets:exchangertool, Exchanging Gadget
buildinggadgets:copypastetool, Copy-Paste Gadget
buildinggadgets:templatemanager, Template Manager
buildinggadgets:template, Template
buildinggadgets:destructiontool, Destruction Gadget
buildinggadgets:constructionblock_dense, Dense Construction Block
buildinggadgets:constructionblock, Construction Block
buildinggadgets:constructionblockpowder, Construction Block Powder
buildinggadgets:constructionpaste, Construction Paste
buildinggadgets:construction_chunk_dense, Dense Construction Chunk
buildinggadgets:constructionpastecontainer, Paste Container
buildinggadgets:constructionpastecontainert2, Paste Container T2
buildinggadgets:constructionpastecontainert3, Paste Container T3
buildinggadgets:constructionpastecontainercreative, Creative Paste Container
cavern:cavern_portal, Cavern Portal
cavern:huge_cavern_portal, Huge Cavern Portal
cavern:aqua_cavern_portal, Aqua Cavern Portal
cavern:mirage_portal, Mirage Portal
cavern:cave_block:0, Aquamarine Ore
cavern:cave_block:1, Block of Aquamarine
cavern:cave_block:2, Magnite Ore
cavern:cave_block:3, Block of Magnite
cavern:cave_block:4, Randomite Ore
cavern:cave_block:5, Hexcite Ore
cavern:cave_block:6, Block of Hexcite
cavern:cave_block:7, Fissured Stone
cavern:acresia:0, Acresia Seeds
cavern:acresia:1, Acresia Fruits
cavern:perverted_log:0, Perverted Oak Log
cavern:perverted_log:1, Perverted Spruce Log
cavern:perverted_log:2, Perverted Birch Log
cavern:perverted_log:3, Perverted Jungle Log
cavern:perverted_leaves:0, Perverted Oak Leaves
cavern:perverted_leaves:1, Perverted Spruce Leaves
cavern:perverted_leaves:2, Perverted Birch Leaves
cavern:perverted_leaves:3, Perverted Jungle Leaves
cavern:perverted_sapling:0, Perverted Oak Sapling
cavern:perverted_sapling:1, Perverted Spruce Sapling
cavern:perverted_sapling:2, Perverted Birch Sapling
cavern:perverted_sapling:3, Perverted Jungle Sapling
cavern:slippery_ice, Slippery Ice
cavern:mirage_bookshelf, Mirage Bookshelf
cavern:cave_item:0, Aquamarine
cavern:cave_item:1, Magnite Ingot
cavern:cave_item:2, Hexcite
cavern:cave_item:3, Icy Stick
cavern:cave_item:4, Miner's Orb
cavern:cave_item:5, Cavenic Orb
cavern:aquamarine_pickaxe, Aquamarine Pickaxe
cavern:aquamarine_axe, Aquamarine Axe
cavern:aquamarine_shovel, Aquamarine Shovel
cavern:magnite_sword, Magnite Sword
cavern:magnite_pickaxe, Magnite Pickaxe
cavern:magnite_axe, Magnite Axe
cavern:magnite_shovel, Magnite Shovel
cavern:hexcite_sword, Hexcite Sword
cavern:hexcite_pickaxe, Hexcite Pickaxe
cavern:hexcite_axe, Hexcite Axe
cavern:hexcite_shovel, Hexcite Shovel
cavern:hexcite_hoe, Hexcite Hoe
cavern:hexcite_helmet, Hexcite Helmet
cavern:hexcite_chestplate, Hexcite Chestplate
cavern:hexcite_leggings, Hexcite Leggings
cavern:hexcite_boots, Hexcite Boots
cavern:ice_sword, Icy Sword
cavern:ice_pickaxe, Icy Pickaxe
cavern:ice_axe, Icy Axe
cavern:ice_shovel, Icy Shovel
cavern:ice_hoe, Icy Hoe
cavern:ice_bow, Icy Bow
cavern:cavenic_sword, Cavenic Sword
cavern:cavenic_axe, Cavenic Axe
cavern:cavenic_bow, Cavenic Bow
cavern:ore_compass, Ore Compass
cavern:magic_book:0, Magic Book: Storage
cavern:magic_book:1, Magic Book: Heal
cavern:magic_book:2, Magic Book: Warp
cavern:magic_book:3, Magic Book: Teleport
cavern:magic_book:4, Magic Book: Light
cavern:magic_book:5, Magic Book: Invisibility
cavern:magic_book:6, Magic Book: Summon
cavern:magic_book:7, Magic Book: Explosion
cavern:magic_book:8, Magic Book: Thunderbolt
cavern:magic_book:9, Magic Book: Infinity
cavern:magic_book:10, Magic Book: Overload
chisel:auto_chisel, Auto Chisel
chisel:chisel_iron, Chisel
chisel:chisel_diamond, Diamond Chisel
chisel:chisel_hitech, iChisel
chisel:offsettool, Ender Offset Wand
colytra:elytra_bauble, Elytra
comforts:sleeping_bag:0, White Sleeping Bag
comforts:sleeping_bag:1, Orange Sleeping Bag
comforts:sleeping_bag:2, Magenta Sleeping Bag
comforts:sleeping_bag:3, Light Blue Sleeping Bag
comforts:sleeping_bag:4, Yellow Sleeping Bag
comforts:sleeping_bag:5, Lime Sleeping Bag
comforts:sleeping_bag:6, Pink Sleeping Bag
comforts:sleeping_bag:7, Gray Sleeping Bag
comforts:sleeping_bag:8, Light Gray Sleeping Bag
comforts:sleeping_bag:9, Cyan Sleeping Bag
comforts:sleeping_bag:10, Purple Sleeping Bag
comforts:sleeping_bag:11, Blue Sleeping Bag
comforts:sleeping_bag:12, Brown Sleeping Bag
comforts:sleeping_bag:13, Green Sleeping Bag
comforts:sleeping_bag:14, Red Sleeping Bag
comforts:sleeping_bag:15, Black Sleeping Bag
comforts:hammock:0, White Hammock Cloth
comforts:hammock:1, Orange Hammock Cloth
comforts:hammock:2, Magenta Hammock Cloth
comforts:hammock:3, Light Blue Hammock Cloth
comforts:hammock:4, Yellow Hammock Cloth
comforts:hammock:5, Lime Hammock Cloth
comforts:hammock:6, Pink Hammock Cloth
comforts:hammock:7, Gray Hammock Cloth
comforts:hammock:8, Light Gray Hammock Cloth
comforts:hammock:9, Cyan Hammock Cloth
comforts:hammock:10, Purple Hammock Cloth
comforts:hammock:11, Blue Hammock Cloth
comforts:hammock:12, Brown Hammock Cloth
comforts:hammock:13, Green Hammock Cloth
comforts:hammock:14, Red Hammock Cloth
comforts:hammock:15, Black Hammock Cloth
comforts:rope, Rope and Nail
conquest:stone_full_1:15, Mossy Cobblestone
conquest:stone_full_1:14, Marble Pedestal
conquest:stone_full_1:13, Lapis Lazuli Block 2
conquest:stone_full_1:12, Cobblestone with Brick
conquest:stone_full_1:11, Dirty Fishscale Cobblestone
conquest:stone_full_1:10, Fishscale Cobble
conquest:stone_full_1:9, Frozen Cobblestone
conquest:stone_full_1:8, Old Cobblestone
conquest:stone_full_1:7, Carved Runes (Connected)
conquest:stone_full_1:6, Carved Runes
conquest:stone_full_1:5, Colorful Slate
conquest:stone_full_1:4, Hewn Stone Tiles
conquest:stone_full_1:3, Hewn Stone with Stone Brick
conquest:stone_full_1:2, Hewn Stone
conquest:stone_full_1:1, Plastered Stone Tiles
conquest:stone_full_1:0, Plastered Stone
conquest:stone_full_2:15, Natural Red Mossy Sandstone
conquest:stone_full_2:14, Carved Nether Brick
conquest:stone_full_2:13, Nether Brick Pillar
conquest:stone_full_2:12, Big Nether Brick
conquest:stone_full_2:11, Nether Brick Column
conquest:stone_full_2:10, Stone Pillar
conquest:stone_full_2:9, Chiseled Stone
conquest:stone_full_2:8, Portcullis Groove
conquest:stone_full_2:6, Gothic Sandstone Column
conquest:stone_full_2:5, Terracotta Imbrices and Tegulae
conquest:stone_full_2:4, Stone Cobblestone
conquest:stone_full_2:3, Chiseled Stone Brick
conquest:stone_full_2:2, Overgrown Stone Brick
conquest:stone_full_2:1, Cobblestone with Vines
conquest:stone_full_2:0, Overgrown Cobblestone
conquest:stone_full_3:15, Dark Tudor Box Frame
conquest:stone_full_3:14, Dark Tudor V Frame
conquest:stone_full_3:13, Dark Tudor ^ Frame
conquest:stone_full_3:12, Dark Tudor X Frame
conquest:stone_full_3:11, Dark Tudor \ Frame
conquest:stone_full_3:10, Dark Tudor / Frame
conquest:stone_full_3:9, Tudor Box Frame (Vertical Connection)
conquest:stone_full_3:8, Tudor \ Frame (Vertical Connection)
conquest:stone_full_3:7, Tudor / Frame (Vertical Connection)
conquest:stone_full_3:6, Tudor Box Frame
conquest:stone_full_3:5, Tudor V Frame
conquest:stone_full_3:4, Tudor ^ Frame
conquest:stone_full_3:3, Tudor X Frame
conquest:stone_full_3:2, Tudor \ Frame
conquest:stone_full_3:1, Tudor / Frame
conquest:stone_full_3:0, Red Tiles
conquest:stone_full_4:15, Dark Red Brick ^ Frame
conquest:stone_full_4:14, Dark Red Brick \ Frame
conquest:stone_full_4:13, Dark Red Brick / Frame
conquest:stone_full_4:12, Dark Red Brick X Frame
conquest:stone_full_4:11, Brick Box Frame (Vertical Connection)Gray Tudor X Frame
conquest:stone_full_4:10, Brick \ Frame (Vertical Connection)
conquest:stone_full_4:9, Brick / Frame (Vertical Connection)
conquest:stone_full_4:8, Brick Box Frame
conquest:stone_full_4:7, Brick V Frame
conquest:stone_full_4:6, Brick ^ Frame
